year;white;white_elo;black;black_elo;result;eco;moves
2024;Sarana;2717;Caruana;2796;Derrota;E44;1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 b6 5.Nge2 Ne4 6.Bd2 Nxd2 7.Qxd2 Bb7 8.a3 Be7
2024;Sarana;2717;Caruana;2796;Vitoria;E36;1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 0-0 5.a3 Bxc3+ 6.Qxc3 d5 7.Bg5 h6 8.Bxf6 Qxf6
2024;Sarana;2717;Caruana;2796;Empate;E43;1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 b6 5.Nf3 Bb7 6.Bd3 0-0 7.0-0 c5 8.Na4 cxd4
2024;Sarana;2717;Caruana;2796;Empate;E43;1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 b6 5.Bd3 Bb7 6.Nf3 0-0 7.0-0 c5 8.Na4 cxd4
2024;Caruana;2796;Sarana;2717;Vitoria;D36;1.c4 e6 2.Nc3 d5 3.d4 Nf6 4.cxd5 exd5 5.Bg5 c6 6.Qc2 Be7 7.e3 h6 8.Bf4 Nh5
2024;Sarana;2717;Caruana;2796;Derrota;E44;1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 b6 5.Nge2 Ne4 6.Bd2 Nxd2 7.Qxd2 Bb7 8.a3 Be7
2024;Caruana;2796;Sarana;2717;Derrota;B92;1.e4 c5 2.Nf3 d6 3.d4 Nf6 4.Nc3 cxd4 5.Nxd4 a6 6.Be2 e5 7.Nb3 Be7 8.Qd3 Be6
2024;Caruana;2796;Sarana;2717;Vitoria;B92;1.e4 c5 2.Nf3 d6 3.d4 Nf6 4.Nc3 cxd4 5.Nxd4 a6 6.Be2 e5 7.Nb3 Be7 8.Qd3 0-0
2024;Caruana;2796;Sarana;2717;Derrota;B92;1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Be2 e5 7.Nb3 Be7 8.Qd3 0-0
2024;Sarana;2717;Caruana;2796;Vitoria;E45;1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 b6 5.Nge2 Ba6 6.Qa4 c5 7.a3 Bxc3+ 8.Nxc3 0-0
2024;Sarana;2717;Caruana;2796;Vitoria;E36;1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 d5 5.a3 Bxc3+ 6.Qxc3 0-0 7.Nf3 b6 8.Bg5 Nbd7
2024;Caruana;2796;Sarana;2717;Vitoria;A20;1.c4 e5 2.d3 Nf6 3.Nf3 Nc6 4.a3 d5 5.cxd5 Nxd5 6.e3 Be7 7.b4 a6 8.Be2 Bf6
2024;Sarana;2717;Caruana;2796;Derrota;E32;1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 0-0 5.e4 d5 6.e5 Ne4 7.Bd3 c5 8.a3 Bxc3+
2024;Caruana;2796;Sarana;2717;Vitoria;A21;1.c4 e5 2.d3 f5 3.Nf3 d6 4.g3 g6 5.Bg2 Bg7 6.0-0 Nf6 7.Nc3 0-0 8.Rb1 a5
2024;Caruana;2796;Sarana;2717;Vitoria;E49;1.c4 e6 2.Nc3 d5 3.d4 Bb4 4.a3 Bxc3+ 5.bxc3 Nf6 6.cxd5 exd5 7.e3 0-0 8.Bd3 c5
2024;Sarana;2717;Caruana;2796;Empate;E36;1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 0-0 5.a3 Bxc3+ 6.Qxc3 d5 7.Bg5 h6 8.Bxf6 Qxf6
2024;Caruana;2796;Sarana;2717;Vitoria;D36;1.c4 e6 2.Nc3 d5 3.d4 Nf6 4.cxd5 exd5 5.Bg5 c6 6.Qc2 h6 7.Bh4 Be7 8.e3 0-0
2024;Caruana;2798;Volokitin;2660;Vitoria;B90;1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bd3 g6 7.f3 Qb6 8.Nb3 Nbd7
2024;Firouzja;2744;Caruana;2796;Derrota;B51;1.e4 c5 2.Nf3 d6 3.Bb5+ Nd7 4.a4 Ngf6 5.Nc3 a6 6.Be2 b6 7.d4 cxd4 8.Qxd4 Bb7
2024;Caruana;2796;Firouzja;2744;Vitoria;C54;1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d3 Bc5 5.0-0 d6 6.c3 a6 7.a4 Ba7 8.Nbd2 0-0
2024;Firouzja;2744;Caruana;2796;Derrota;B51;1.e4 c5 2.Nf3 d6 3.Bb5+ Nd7 4.0-0 a6 5.Be2 Ngf6 6.d3 e6 7.a4 b6 8.Nfd2 Bb7
2024;Firouzja;2744;Caruana;2796;Derrota;B51;1.e4 c5 2.Nf3 d6 3.Bb5+ Nd7 4.0-0 a6 5.Be2 Ngf6 6.d3 g6 7.c4 b6 8.Nc3 Bb7
2024;Caruana;2796;Firouzja;2744;Vitoria;A11;1.c4 c6 2.Nf3 d5 3.g3 Bg4 4.Ne5 Bf5 5.Qb3 Qb6 6.cxd5 Qxb3 7.axb3 Be4 8.dxc6 Bxh1
2024;Nepomniachtchi;2770;Caruana;2796;Vitoria;C22;1.e4 e5 2.d4 exd4 3.Qxd4 Nc6 4.Qe3 Nf6 5.Nc3 Bb4 6.Bd2 0-0 7.0-0-0 Re8 8.Bc4 d6
2024;Gukesh;2763;Caruana;2796;Vitoria;A04;1.e4 e5 2.Nf3 Nc6 3.g3 g6 4.Bg2 Bg7 5.0-0 Nge7 6.c4 d6 7.h3 0-0 8.Nc3 h6
2024;Caruana;2796;Nepomniachtchi;2770;Derrota;D74;1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 0-0 5.Bg2 d5 6.cxd5 Nxd5 7.0-0 Nc6 8.Re1 Nb6
2024;Caruana;2796;Gukesh;2763;Vitoria;D27;1.c4 e6 2.Nc3 d5 3.d4 c5 4.e3 Nf6 5.Nf3 dxc4 6.Bxc4 a6 7.a4 Nc6 8.0-0 Be7
2024;Caruana;2796;So;2757;Derrota;A20;1.c4 e5 2.d3 Nf6 3.Nf3 Nc6 4.a3 g6 5.e3 Bg7 6.Be2 e4 7.dxe4 Nxe4 8.Qc2 Qe7
2024;Caruana;2796;Nakamura;2802;Derrota;D31;1.c4 e6 2.Nc3 d5 3.d4 Be7 4.cxd5 exd5 5.Bf4 c6 6.e3 Bf5 7.Nge2 Nd7 8.Ng3 Bg6
2024;Gukesh;2763;Caruana;2796;Vitoria;D38;1.d4 Nf6 2.c4 e6 3.Nf3 d5 4.Nc3 Bb4 5.Qa4+ Nc6 6.e3 0-0 7.Bd2 dxc4 8.Bxc4 Bd6
2024;So;2757;Caruana;2796;Vitoria;C54;1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Nf6 5.d3 d6 6.0-0 h6 7.Re1 a5 8.Nbd2 0-0
2024;Caruana;2796;Sarana;2717;Vitoria;D35;1.c4 e6 2.Nc3 d5 3.d4 Nf6 4.cxd5 exd5 5.Bg5 c6 6.e3 h6 7.Bh4 Be6 8.Bd3 Nbd7
2024;Nepomniachtchi;2770;Caruana;2796;Empate;C78;1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.0-0 Bc5 6.c3 b5 7.Bb3 d6 8.d4 Bb6
2024;Giri;2745;Caruana;2796;Vitoria;E62;1.Nf3 Nf6 2.c4 g6 3.Nc3 d6 4.g3 Bg7 5.Bg2 0-0 6.0-0 c6 7.d4 Bf5 8.Ne1 e5
2024;Caruana;2796;So;2757;Empate;A20;1.c4 e5 2.g3 Nf6 3.Bg2 c6 4.Nf3 e4 5.Nd4 Qb6 6.e3 d5 7.Nc3 Bg4 8.Qb3 Na6
2024;Firouzja;2744;Caruana;2796;Derrota;C50;1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.d3 d6 5.c3 Bb6 6.a4 a6 7.b4 h6 8.h3 Nge7
2024;Caruana;2796;Giri;2745;Empate;A29;1.c4 Nf6 2.Nc3 e5 3.Nf3 Nc6 4.g3 d5 5.cxd5 Nxd5 6.Bg2 Bc5 7.0-0 0-0 8.d3 h6
2024;Caruana;2796;Firouzja;2744;Derrota;A29;1.c4 e5 2.Nc3 Nc6 3.Nf3 Nf6 4.g3 Bb4 5.Bg2 0-0 6.Nd5 e4 7.Nh4 Re8 8.0-0 d6
2024;Caruana;2796;Giri;2745;Vitoria;B90;1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Qd3 Nbd7 7.g3 b6 8.Bg2 Bb7
2024;Caruana;2796;Aronian;2729;Empate;E01;1.d4 Nf6 2.c4 e6 3.g3 d5 4.Bg2 c5 5.cxd5 Nxd5 6.Nf3 cxd4 7.Nxd4 Bc5 8.0-0 0-0
2024;Caruana;2796;Firouzja;2744;Empate;D10;1.c4 c6 2.d4 d5 3.Nc3 Nf6 4.cxd5 cxd5 5.Bf4 Nc6 6.e3 Bf5 7.Qb3 Na5 8.Qa4+ Bd7
2024;Caruana;2796;Aronian;2729;Vitoria;A62;1.d4 Nf6 2.c4 e6 3.g3 c5 4.d5 exd5 5.cxd5 d6 6.Nc3 g6 7.Bg2 Bg7 8.Nf3 0-0
2024;Caruana;2796;Gukesh;2763;Vitoria;A20;1.c4 e5 2.d3 Nf6 3.Nf3 Nc6 4.a3 a5 5.e3 d5 6.cxd5 Nxd5 7.b3 Bd6 8.Bb2 0-0
2024;Aronian;2729;Caruana;2796;Vitoria;C27;1.e4 e5 2.Bc4 Nf6 3.d3 Bc5 4.Nc3 0-0 5.h3 c6 6.Qf3 b5 7.Bb3 a5 8.a3 d6
2024;Praggnanandhaa;2757;Caruana;2796;Vitoria;D00;1.d4 Nf6 2.Bg5 d5 3.Nd2 e6 4.e3 c5 5.c3 Nbd7 6.f4 Be7 7.Bd3 b6 8.Ngf3 Bb7
2024;Gukesh;2763;Caruana;2805;Empate;C50;1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.d3 d6 5.a4 a5 6.Nc3 h6 7.Be3 Bb4 8.0-0 Bxc3
2024;Caruana;2805;Nepomniachtchi;2770;Empate;D78;1.Nf3 d5 2.g3 g6 3.Bg2 Bg7 4.d4 Nf6 5.0-0 0-0 6.c4 c6 7.Nbd2 a5 8.b3 Ne4
2024;Giri;2745;Caruana;2805;Derrota;E16;1.d4 Nf6 2.c4 e6 3.g3 d5 4.Bg2 Bb4+ 5.Nd2 0-0 6.Ngf3 b6 7.0-0 Bb7 8.b3 Nbd7
2024;Caruana;2796;Aronian;2729;Vitoria;E25;1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.f3 d5 5.a3 Bxc3+ 6.bxc3 c5 7.cxd5 Nxd5 8.dxc5 Qa5
2024;Caruana;2805;Praggnanandhaa;2747;Empate;A13;1.c4 Nf6 2.Nf3 e6 3.b3 d5 4.Bb2 c5 5.cxd5 exd5 6.g3 Nc6 7.Bg2 d4 8.0-0 Be7
2024;Caruana;2796;Vidit;2720;Vitoria;A20;1.c4 e5 2.g3 Nf6 3.Bg2 h6 4.d3 Bb4+ 5.Nd2 0-0 6.a3 Bxd2+ 7.Bxd2 d5 8.cxd5 Nxd5
2024;Caruana;2796;Firouzja;2744;Vitoria;A20;1.c4 e5 2.d3 Bb4+ 3.Nd2 c5 4.Ngf3 Nc6 5.g3 d6 6.Bg2 Nge7 7.0-0 Ba5 8.b3 0-0
2024;Caruana;2796;Vachier Lagrave;2718;Empate;B90;1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Qd3 Nbd7 7.g3 g6 8.Bg2 Bg7
2024;Vidit;2720;Caruana;2796;Vitoria;D38;1.d4 Nf6 2.c4 e6 3.Nf3 d5 4.Nc3 Bb4 5.Bg5 h6 6.Bxf6 Qxf6 7.Qa4+ Nc6 8.e3 0-0
2024;Vachier Lagrave;2718;Caruana;2796;Empate;C70;1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nge7 5.c3 Ng6 6.d4 exd4 7.cxd4 Bb4+ 8.Nc3 d5
2024;Theodorou;2600;Caruana;2805;Empate;E06;1.d4 Nf6 2.c4 e6 3.Nf3 d5 4.Nc3 Nbd7 5.g3 Be7 6.Bg2 0-0 7.Qd3 b6 8.cxd5 Nxd5
2024;Caruana;2796;Grischuk;2708;Vitoria;D10;1.d4 d5 2.c4 c6 3.cxd5 cxd5 4.Bf4 Nc6 5.e3 Nf6 6.Bb5 Bg4 7.Nf3 Rc8 8.0-0 e6
2024;Grischuk;2708;Caruana;2796;Empate;A45;1.d4 Nf6 2.Bf4 e6 3.e3 b6 4.Qf3 Nc6 5.c3 Bb7 6.Nd2 Be7 7.h4 0-0 8.h5 Nd5
2024;Abdusattorov;2766;Caruana;2805;Empate;A46;1.d4 Nf6 2.Nf3 e6 3.Bf4 Be7 4.e3 Nh5 5.Bg3 d6 6.c4 Nd7 7.Nc3 0-0 8.Qc2 g6
2024;Vachier Lagrave;2718;Caruana;2796;Vitoria;C78;1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.0-0 Bc5 6.c3 b5 7.Bb3 d6 8.d4 Bb6
2024;Grischuk;2708;Caruana;2796;Empate;D30;1.d4 Nf6 2.c4 e6 3.Nf3 d5 4.Bg5 h6 5.Bxf6 Qxf6 6.e3 Nd7 7.Qb3 c6 8.Nbd2 Bd6
2024;Caruana;2796;Mishra;2630;Vitoria;C11;1.e4 e6 2.d4 d5 3.Nc3 Nf6 4.e5 Nfd7 5.Nce2 c5 6.c3 Nc6 7.Nf3 Be7 8.g3 0-0
2024;Caruana;2796;Vidit;2720;Vitoria;A08;1.Nf3 d5 2.g3 c5 3.Bg2 Nf6 4.0-0 g6 5.d3 Bg7 6.Be3 d4 7.Bf4 0-0 8.c3 Nc6
2024;Caruana;2805;So;2757;Empate;A20;1.c4 e5 2.d3 Nf6 3.Nf3 Nc6 4.a3 g6 5.g3 Bg7 6.Bg2 d5 7.cxd5 Nxd5 8.0-0 0-0
2024;Vachier Lagrave;2732;Caruana;2805;Empate;C84;1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.0-0 Nxe4 6.d4 Be7 7.Re1 b5 8.Rxe4 d5
2024;Donchenko;2638;Caruana;2798;Derrota;E01;1.d4 Nf6 2.c4 e6 3.Nf3 d5 4.g3 Nc6 5.Bg2 Rb8 6.Nbd2 Be7 7.0-0 0-0 8.b3 b5
2024;Firouzja;2737;Caruana;2805;Vitoria;A45;1.d4 Nf6 2.Bf4 b6 3.c4 Bb7 4.Nc3 d6 5.Nf3 g6 6.d5 Bg7 7.e4 0-0 8.Bd3 e5
2024;Caruana;2796;Vidit;2720;Vitoria;A20;1.c4 e5 2.d3 Nf6 3.Nf3 Nc6 4.a3 d5 5.cxd5 Nxd5 6.e3 Bd6 7.Be2 0-0 8.0-0 a5
2024;Saric;2690;Caruana;2796;Empate;C78;1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.0-0 Bc5 6.c3 b5 7.Bb3 d6 8.a4 Bg4
2024;Carlsen;2830;Caruana;2805;Empate;C77;1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.Nc3 Bc5 6.0-0 b5 7.Bb3 0-0 8.a4 Rb8
2024;Carlsen;2830;Caruana;2805;Derrota;E12;1.Nf3 Nf6 2.c4 b6 3.Nc3 Bb7 4.d4 e6 5.a3 Ne4 6.Nxe4 Bxe4 7.e3 Be7 8.Bd3 Bxd3
2024;Caruana;2796;Saric;2690;Vitoria;E93;1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 0-0 6.Be2 e5 7.d5 Nbd7 8.Bg5 h6
2024;Sarana;2712;Caruana;2805;Empate;E43;1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 b6 5.Bd3 Bb7 6.Nf3 0-0 7.0-0 c5 8.Bd2 cxd4
2024;Saric;2690;Caruana;2796;Vitoria;A05;1.Nf3 Nf6 2.g3 b5 3.e3 a6 4.b3 Bb7 5.c4 b4 6.Bb2 g6 7.Bxf6 exf6 8.Bg2 Bg7
2024;Caruana;2805;Praggnanandhaa;2747;Vitoria;A50;1.d4 Nf6 2.c4 e6 3.g4 Bb4+ 4.Bd2 Qe7 5.Nf3 Nxg4 6.e4 Bxd2+ 7.Qxd2 d6 8.Nc3 Nc6
2024;Caruana;2805;Giri;2745;Empate;B25;1.e4 c5 2.Nc3 Nc6 3.Nge2 g6 4.g3 Bg7 5.Bg2 d6 6.0-0 Nf6 7.d3 0-0 8.h3 Rb8
2024;Giri;2745;Caruana;2805;Vitoria;C41;1.d4 d6 2.e4 Nf6 3.Nc3 Nc6 4.Nf3 e5 5.dxe5 Nxe5 6.Nxe5 dxe5 7.Qxd8+ Kxd8 8.Bc4 Be6
2024;Caruana;2805;Giri;2745;Vitoria;A00;1.Nc3 d5 2.g3 e5 3.e4 dxe4 4.Nxe4 Nf6 5.Bg2 Nxe4 6.Bxe4 Nd7 7.d3 Nf6 8.Bg2 Bc5
2024;Giri;2745;Caruana;2805;Derrota;B08;1.e4 g6 2.d4 Bg7 3.Nf3 c6 4.h3 d6 5.Nc3 Nf6 6.Be3 0-0 7.Bd3 b5 8.0-0 a5
2024;Giri;2745;Caruana;2805;Derrota;B15;1.e4 g6 2.d4 Bg7 3.Nf3 c6 4.h3 d5 5.Nc3 dxe4 6.Nxe4 Nf6 7.Nxf6+ exf6 8.Bc4 0-0
2024;Giri;2745;Caruana;2805;Derrota;B08;1.e4 g6 2.d4 Bg7 3.Nf3 d6 4.Be3 Nf6 5.Nc3 0-0 6.Qd2 a6 7.Bh6 b5 8.Bd3 b4
2024;Caruana;2805;Giri;2745;Derrota;D11;1.d4 d5 2.Nf3 Nf6 3.g3 Bg4 4.Bg2 e6 5.Ne5 Bf5 6.c4 c6 7.Nc3 Nbd7 8.0-0 Be7
2024;Caruana;2805;Giri;2745;Derrota;B34;1.e4 c5 2.Nc3 Nc6 3.Nf3 g6 4.d4 cxd4 5.Nxd4 Bg7 6.Nde2 Nf6 7.g3 0-0 8.Bg2 Rb8
2024;Caruana;2805;Giri;2745;Derrota;B26;1.e4 c5 2.Nc3 Nc6 3.Nge2 g6 4.g3 Bg7 5.Bg2 d6 6.0-0 Nf6 7.d3 0-0 8.h3 Rb8
2024;Giri;2745;Caruana;2805;Derrota;B06;1.e4 g6 2.d4 Bg7 3.Nf3 d6 4.Be3 a6 5.Nc3 b5 6.Bd3 Bb7 7.a4 b4 8.Nb1 Nd7
2024;Caruana;2805;Giri;2745;Vitoria;D02;1.d4 d5 2.Nf3 Nf6 3.g3 c6 4.Bg2 Bg4 5.0-0 Nbd7 6.Nbd2 e6 7.Ne5 Bf5 8.Re1 Be7
2024;Giri;2745;Caruana;2805;Empate;D65;1.d4 c6 2.c4 d5 3.Nc3 Nf6 4.Nf3 e6 5.Bg5 Be7 6.e3 h6 7.Bh4 Nbd7 8.Rc1 a6
2024;Caruana;2805;Giri;2745;Derrota;A11;1.c4 c6 2.Nf3 d5 3.g3 Nf6 4.Bg2 g6 5.0-0 Bg7 6.b3 0-0 7.Bb2 Bg4 8.d3 Nbd7
2024;Giri;2745;Caruana;2805;Derrota;E91;1.d4 g6 2.c4 Bg7 3.e4 c5 4.d5 d6 5.Be2 Nf6 6.Nc3 0-0 7.Nf3 Nbd7 8.0-0 a6
2024;Caruana;2805;Giri;2745;Derrota;B34;1.e4 c5 2.Nc3 Nc6 3.Nf3 g6 4.d4 cxd4 5.Nxd4 Bg7 6.Be3 Nf6 7.Qd2 0-0 8.f3 d5
2024;Giri;2745;Caruana;2805;Vitoria;B12;1.e4 c6 2.d4 d5 3.e5 c5 4.Nf3 Nc6 5.dxc5 Bg4 6.c3 e6 7.Be3 Nge7 8.Bd3 Nf5
2024;Giri;2745;Caruana;2805;Derrota;B00;1.e4 b6 2.d4 Bb7 3.Bd3 e6 4.Nf3 c5 5.c3 cxd4 6.cxd4 Nf6 7.Nc3 Bb4 8.Qe2 0-0
2024;Nakamura;2794;Caruana;2805;Empate;E45;1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 b6 5.Nge2 Ba6 6.Ng3 Bxc3+ 7.bxc3 d5 8.Qf3 0-0
2024;Nakamura;2794;Caruana;2805;Vitoria;E45;1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 b6 5.Nge2 Ba6 6.Ng3 Bxc3+ 7.bxc3 d5 8.cxd5 Bxf1
2024;Ding;2762;Caruana;2805;Empate;E61;1.d4 d6 2.Nf3 Nf6 3.c4 g6 4.Nc3 Bf5 5.Qb3 b6 6.h3 Bg7 7.g4 Bc8 8.e4 h5
2024;Ding;2762;Caruana;2805;Empate;A14;1.c4 Nf6 2.g3 e6 3.Bg2 d5 4.Nf3 Be7 5.0-0 0-0 6.b3 c5 7.cxd5 Nxd5 8.Nc3 Nc6
2024;Caruana;2805;Carlsen;2830;Derrota;C54;1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d3 Bc5 5.0-0 d6 6.c3 a6 7.a4 Ba7 8.h3 h6
2024;Caruana;2805;Praggnanandhaa;2747;Empate;E48;1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 0-0 5.Bd3 d5 6.cxd5 exd5 7.Nge2 Re8 8.0-0 Bd6
2024;Caruana;2805;Praggnanandhaa;2747;Vitoria;E36;1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 0-0 5.a3 Bxc3+ 6.Qxc3 d5 7.e3 b6 8.cxd5 exd5
2024;Caruana;2796;Bacrot;2677;Vitoria;A20;1.c4 e5 2.d3 Nf6 3.Nf3 Nc6 4.a3 d5 5.cxd5 Qxd5 6.Nc3 Qd7 7.e3 b6 8.Be2 Bb7
2024;Caruana;2805;Nakamura;2794;Empate;C54;1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d3 h6 5.c3 Bc5 6.0-0 0-0 7.Re1 d6 8.h3 Bb6
2024;Caruana;2805;Nakamura;2794;Derrota;B56;1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5 6.Bb5+ Nbd7 7.Nf5 a6 8.Be2 Nc5
2024;Caruana;2805;Ding;2762;Vitoria;C54;1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d3 Bc5 5.0-0 0-0 6.Nbd2 d6 7.c3 a5 8.h3 h6
2024;Durarbayli;2626;Caruana;2798;Derrota;B33;1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5 6.Ndb5 d6 7.Bg5 a6 8.Na3 b5
2024;Praggnanandhaa;2747;Caruana;2805;Derrota;E05;1.d4 Nf6 2.c4 e6 3.Nf3 d5 4.g3 Be7 5.Bg2 0-0 6.0-0 dxc4 7.Qa4 a6 8.Qxc4 b5
2024;Caruana;2805;Firouzja;2737;Empate;C54;1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d3 Bc5 5.Nbd2 a6 6.c3 0-0 7.0-0 d6 8.a3 Ba7
2024;Caruana;2805;Firouzja;2737;Empate;C54;1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d3 Bc5 5.Nbd2 d6 6.c3 a6 7.Nf1 0-0 8.Ng3 Ba7
2024;Karthikeyan;2624;Caruana;2798;Vitoria;B57;1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bc4 e5 7.Nf5 Bxf5 8.exf5 Qa5
2024;Caruana;2798;Karthikeyan;2624;Vitoria;E71;1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.h3 0-0 6.Be3 a5 7.Nf3 a4 8.Bd3 a3
2024;Karthikeyan;2624;Caruana;2798;Vitoria;B60;1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 g6 7.Bxf6 exf6 8.Qd2 Bg7
2024;Firouzja;2737;Caruana;2805;Derrota;A06;1.Nf3 d5 2.b3 Bf5 3.Bb2 Nf6 4.g3 c5 5.d3 Nc6 6.Nh4 Bd7 7.Bg2 e5 8.e4 Bg4
2024;Firouzja;2737;Caruana;2805;Empate;D02;1.d4 Nf6 2.Bf4 d5 3.e3 c5 4.Nf3 Nc6 5.Nbd2 Bg4 6.c3 e6 7.Qb3 Qc8 8.h3 Bh5
2024;Caruana;2796;Anton Guijarro;2669;Vitoria;E24;1.c4 e6 2.Nc3 d5 3.d4 Bb4 4.cxd5 exd5 5.a3 Bxc3+ 6.bxc3 Nf6 7.e3 Bf5 8.Ne2 0-0
2024;Caruana;2805;Deac;2680;Vitoria;E29;1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 0-0 5.a3 Bxc3+ 6.bxc3 c5 7.Bd3 Nc6 8.Rb1 d6
2024;Caruana;2796;Christiansen;2655;Derrota;A20;1.c4 e5 2.d3 Nc6 3.Nf3 Bc5 4.Nc3 a6 5.a3 d6 6.b4 Ba7 7.g3 Bg4 8.Bg2 Nf6
2024;Cheparinov;2628;Caruana;2798;Vitoria;B30;1.e4 c5 2.Nf3 Nc6 3.Bb5 e6 4.0-0 Nge7 5.Re1 Nd4 6.Nxd4 cxd4 7.c3 a6 8.Bf1 Nc6
2024;Nakamura;2795;Caruana;2805;Derrota;D35;1.d4 Nf6 2.Bg5 d5 3.e3 e6 4.c4 Be7 5.Nc3 0-0 6.Rc1 h6 7.Bh4 Nbd7 8.cxd5 exd5
2024;Oparin;2662;Caruana;2796;Empate;E16;1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Bb4+ 6.Bd2 Be7 7.0-0 c6 8.Qb3 0-0
2024;Caruana;2796;Oparin;2662;Empate;A06;1.Nf3 c5 2.b3 Nc6 3.Bb2 d5 4.e3 Nf6 5.Bb5 Bd7 6.0-0 e6 7.c4 a6 8.Bxc6 Bxc6
2024;Oparin;2662;Caruana;2796;Vitoria;A22;1.c4 e5 2.Nc3 Bb4 3.d3 Nf6 4.Bd2 0-0 5.Nf3 Re8 6.a3 Bxc3 7.Bxc3 e4 8.dxe4 Nxe4
2024;Caruana;2796;Oparin;2662;Empate;B50;1.Nf3 c5 2.e4 d6 3.Bc4 Nf6 4.d3 e6 5.0-0 Nc6 6.c3 Be7 7.Bb3 0-0 8.Re1 b5
2024;Caruana;2796;Sindarov;2674;Derrota;C55;1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d3 h6 5.c3 d6 6.a4 g5 7.a5 Bg7 8.a6 b6
2024;Caruana;2796;Sjugirov;2651;Empate;C54;1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.0-0 Nf6 5.d3 0-0 6.Nbd2 d6 7.c3 a6 8.a4 Ba7
2024;Dominguez Perez;2748;Caruana;2805;Vitoria;C78;1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.0-0 b5 6.Bb3 Bc5 7.c3 d6 8.d4 Bb6
2024;Eljanov;2672;Caruana;2796;Vitoria;A46;1.d4 Nf6 2.Nf3 d6 3.Nc3 Bf5 4.Nh4 Bg6 5.Nxg6 hxg6 6.e4 e6 7.Be3 Nbd7 8.Be2 c6
2024;Naroditsky;2619;Caruana;2798;Empate;B22;1.e4 c5 2.c3 d5 3.exd5 Qxd5 4.d4 Nf6 5.Nf3 e6 6.Na3 a6 7.Nc4 Nbd7 8.Ne3 Qc6
