year;white;white_elo;black;black_elo;result;eco;moves
2024;Firouzja;2767;Carlsen;2832;Vitoria;C55;1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d3 Be7 5.Nc3 d6 6.a3 0-0 7.Be3 Be6 8.Nd5 Bxd5
2024;Carlsen;2832;Firouzja;2767;Vitoria;E95;1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 0-0 6.Be2 e5 7.0-0 h6 8.Re1 Nbd7
2024;Firouzja;2767;Carlsen;2832;Empate;C55;1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d3 Be7 5.Nc3 0-0 6.a3 d6 7.Be3 Be6 8.Nd5 Bxd5
2024;Carlsen;2832;Firouzja;2767;Empate;B22;1.e4 c5 2.Nf3 e6 3.c3 Nf6 4.e5 Nd5 5.d4 cxd4 6.cxd4 b6 7.Bc4 Bb7 8.0-0 Be7
2024;Firouzja;2767;Carlsen;2832;Vitoria;E24;1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.a3 Bxc3+ 5.bxc3 Nc6 6.f3 b6 7.e4 Ba6 8.Bg5 h6
2024;Carlsen;2832;Firouzja;2767;Vitoria;E95;1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 0-0 6.Be2 e5 7.0-0 h6 8.Re1 Nbd7
2024;Firouzja;2767;Carlsen;2832;Vitoria;B33;1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5 6.Ndb5 d6 7.Nd5 Nxd5 8.exd5 Nb8
2024;Firouzja;2767;Carlsen;2832;Vitoria;C54;1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.d3 Nf6 5.Bg5 h6 6.Bh4 d6 7.c3 a6 8.Nbd2 Ba7
2024;Carlsen;2832;Firouzja;2767;Vitoria;E95;1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 0-0 6.Be2 e5 7.0-0 h6 8.Re1 Nbd7
2024;Carlsen;2832;Firouzja;2767;Derrota;E91;1.d4 Nf6 2.c4 g6 3.Nc3 d6 4.e4 Bg7 5.Nf3 0-0 6.Be2 e5 7.0-0 h6 8.dxe5 dxe5
2024;Firouzja;2767;Carlsen;2832;Derrota;C57;1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 d5 5.exd5 Nxd5 6.Nxf7 Kxf7 7.Qf3+ Ke6 8.Nc3 Nce7
2024;Carlsen;2832;Firouzja;2767;Vitoria;C55;1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d3 Be7 5.0-0 0-0 6.a4 d6 7.Re1 a6 8.Nc3 Re8
2024;Firouzja;2767;Carlsen;2832;Derrota;C55;1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d3 h6 5.c3 Be7 6.0-0 0-0 7.a4 a5 8.Re1 d6
2024;Carlsen;2832;Firouzja;2767;Derrota;E94;1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 0-0 6.Be2 e5 7.0-0 h6 8.Qc2 Nc6
2024;Firouzja;2767;Carlsen;2832;Vitoria;C94;1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.0-0 Be7 6.d3 b5 7.Bb3 0-0 8.h3 d6
2024;Carlsen;2832;Firouzja;2767;Empate;E95;1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 0-0 6.Be2 e5 7.0-0 h6 8.Re1 Nbd7
2024;Carlsen;2832;Firouzja;2767;Vitoria;C01;1.e4 e6 2.d4 d5 3.exd5 exd5 4.Nf3 Bd6 5.c4 Nf6 6.c5 Be7 7.h3 0-0 8.Bd3 Nc6
2024;Firouzja;2767;Carlsen;2832;Vitoria;C68;1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Bxc6 dxc6 5.0-0 Qf6 6.d3 Ne7 7.Be3 Ng6 8.Nbd2 c5
2024;Carlsen;2832;Firouzja;2767;Vitoria;B33;1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5 6.Ndb5 Bc5 7.Nd6+ Ke7 8.Nf5+ Kf8
2024;Firouzja;2767;Carlsen;2832;Vitoria;E68;1.d4 Nf6 2.c4 d6 3.Nf3 Nbd7 4.g3 g6 5.Bg2 Bg7 6.Nc3 0-0 7.0-0 e5 8.e4 b6
2024;Carlsen;2832;Fedoseev;2692;Derrota;D06;1.d4 d5 2.Nf3 c5 3.c4 cxd4 4.cxd5 Nf6 5.Nxd4 Nxd5 6.e4 Nf6 7.Bb5+ Bd7 8.Nc3 e5
2024;Carlsen;2832;Deac;2680;Vitoria;A08;1.Nf3 d5 2.g3 c5 3.Bg2 Nc6 4.0-0 e5 5.d3 Be7 6.e4 d4 7.Nbd2 h5 8.Nc4 Qc7
2024;Carlsen;2832;Robson;2700;Vitoria;A05;1.Nf3 d5 2.g3 c5 3.Bg2 Nf6 4.0-0 g6 5.b3 Bg7 6.Bb2 0-0 7.c4 d4 8.b4 Re8
2024;Sarana;2713;Carlsen;2832;Derrota;D35;1.d4 Nf6 2.c4 e6 3.Nc3 d5 4.cxd5 exd5 5.Bg5 c6 6.e3 Be7 7.Bd3 h6 8.Bf4 0-0
2024;Carlsen;2832;Niemann;2703;Vitoria;B22;1.e4 c5 2.c3 Nf6 3.e5 Nd5 4.Nf3 d6 5.d4 cxd4 6.Bc4 e6 7.cxd4 Nc6 8.0-0 Nb6
2024;Niemann;2703;Carlsen;2832;Empate;C54;1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.d3 Nf6 5.c3 d6 6.0-0 h6 7.Re1 a5 8.Nbd2 0-0
2024;Carlsen;2832;Niemann;2703;Vitoria;B51;1.e4 c5 2.Nf3 d6 3.Bb5+ Nd7 4.a4 Ngf6 5.Nc3 g6 6.a5 Bg7 7.a6 0-0 8.0-0 Qc7
2024;Niemann;2703;Carlsen;2832;Derrota;B40;1.e4 c5 2.Nf3 e6 3.b3 a6 4.Bb2 d5 5.exd5 exd5 6.Qe2+ Be6 7.g3 Nc6 8.Bg2 Nf6
2024;Carlsen;2832;Niemann;2703;Vitoria;B51;1.e4 c5 2.Nf3 d6 3.Bb5+ Nd7 4.c3 Ngf6 5.Qe2 a6 6.Ba4 b5 7.Bc2 Bb7 8.0-0 e6
2024;Niemann;2703;Carlsen;2832;Derrota;C54;1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.d3 Nf6 5.c3 d6 6.0-0 h6 7.Re1 a6 8.Nbd2 0-0
2024;Carlsen;2832;Niemann;2703;Vitoria;B50;1.e4 c5 2.Nf3 d6 3.Bc4 Nf6 4.d3 e6 5.Bb3 Be7 6.0-0 0-0 7.a4 b6 8.c3 Bb7
2024;Niemann;2703;Carlsen;2832;Vitoria;C54;1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.d3 Nf6 5.c3 d6 6.0-0 h6 7.Re1 a6 8.Nbd2 0-0
2024;Carlsen;2832;Niemann;2703;Empate;A11;1.Nf3 d5 2.g3 Nf6 3.Bg2 Bf5 4.c4 c6 5.Qb3 Qb6 6.d3 e6 7.Be3 Qa6 8.Nc3 Nbd7
2024;Niemann;2703;Carlsen;2832;Vitoria;C54;1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.d3 Nf6 5.c3 d6 6.0-0 h6 7.Re1 a6 8.Nbd2 0-0
2024;Carlsen;2832;Niemann;2703;Derrota;A20;1.c4 e5 2.g3 Nf6 3.Bg2 c6 4.d4 exd4 5.Qxd4 Na6 6.Nf3 Bc5 7.Qe5+ Be7 8.0-0 0-0
2024;Niemann;2703;Carlsen;2832;Vitoria;C54;1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.d3 Nf6 5.0-0 d6 6.c3 h6 7.Re1 a6 8.Nbd2 0-0
2024;Carlsen;2832;Niemann;2703;Vitoria;A14;1.c4 Nf6 2.Nf3 e6 3.g3 d5 4.Bg2 Be7 5.0-0 0-0 6.d3 a5 7.Nc3 c6 8.e4 Na6
2024;Niemann;2703;Carlsen;2832;Empate;C54;1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.d3 Nf6 5.0-0 d6 6.c3 a6 7.Re1 h6 8.Nbd2 0-0
2024;Carlsen;2832;Niemann;2703;Vitoria;A07;1.b3 d5 2.Nf3 Bf5 3.Bb2 e6 4.g3 Nf6 5.Bg2 h6 6.d3 Be7 7.Nbd2 0-0 8.0-0 a5
2024;Niemann;2703;Carlsen;2832;Derrota;B31;1.e4 c5 2.Nf3 Nc6 3.Bb5 g6 4.0-0 Bg7 5.c3 Nf6 6.Re1 0-0 7.h3 e5 8.d4 cxd4
2024;Niemann;2703;Carlsen;2832;Derrota;C55;1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d3 Na5 5.Nxe5 Nxc4 6.Nxc4 d5 7.exd5 Qxd5 8.0-0 Be6
2024;Carlsen;2832;Niemann;2703;Derrota;A00;1.a3 e5 2.Nc3 Nf6 3.f4 e4 4.d3 exd3 5.cxd3 d5 6.e4 dxe4 7.dxe4 Qxd1+ 8.Kxd1 Nc6
2024;Carlsen;2832;Niemann;2703;Derrota;B07;1.d4 g6 2.e4 Bg7 3.Nf3 d6 4.Bd3 Nf6 5.Rg1 0-0 6.c3 c5 7.dxc5 dxc5 8.Qe2 Nc6
2024;Niemann;2703;Carlsen;2832;Derrota;B11;1.e4 c6 2.Nf3 d5 3.Nc3 dxe4 4.Nxe4 Nf6 5.Qe2 Nxe4 6.Qxe4 Qd5 7.Qe3 Qe6 8.b3 Qxe3+
2024;Carlsen;2832;Niemann;2703;Vitoria;B13;1.e4 c6 2.d4 d5 3.exd5 cxd5 4.Bd3 Nf6 5.h3 Nc6 6.Nf3 Nb4 7.0-0 Nxd3 8.cxd3 g6
2024;Niemann;2703;Carlsen;2832;Vitoria;B23;1.e4 c5 2.Nc3 a6 3.d4 cxd4 4.Qxd4 Nc6 5.Qd2 e6 6.b3 d5 7.exd5 exd5 8.a3 d4
2024;Carlsen;2832;Niemann;2703;Vitoria;A48;1.d4 Nf6 2.Bf4 g6 3.Nf3 Bg7 4.e3 0-0 5.Be2 b6 6.0-0 Bb7 7.a4 d6 8.a5 Nbd7
2024;Niemann;2703;Carlsen;2832;Vitoria;B50;1.e4 c5 2.Nf3 d6 3.Bb5+ Nd7 4.0-0 a6 5.Bd3 Ngf6 6.Re1 g6 7.Bf1 Bg7 8.c3 b5
2024;Carlsen;2832;Niemann;2703;Vitoria;D02;1.d4 c6 2.Bf4 Nf6 3.e3 d5 4.Nf3 Bg4 5.h3 Bxf3 6.Qxf3 e6 7.Bd3 Bd6 8.0-0 0-0
2024;Niemann;2703;Carlsen;2832;Derrota;C55;1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d3 h6 5.0-0 d6 6.c3 Be7 7.a4 0-0 8.a5 Rb8
2024;Carlsen;2832;Niemann;2703;Empate;B22;1.e4 c5 2.c3 Nf6 3.e5 Nd5 4.Nf3 Nc6 5.d4 cxd4 6.Bc4 Nb6 7.Bb3 d5 8.exd6 Qxd6
2024;Niemann;2703;Carlsen;2832;Vitoria;B08;1.e4 g6 2.d4 d6 3.Nc3 c6 4.Nf3 Nf6 5.a4 Bg7 6.Be2 0-0 7.0-0 Nbd7 8.Be3 Qc7
2024;Carlsen;2832;Niemann;2703;Derrota;B53;1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Qxd4 Nf6 5.h3 Nc6 6.Qe3 g6 7.Be2 Bg7 8.0-0 0-0
2024;Niemann;2703;Carlsen;2832;Empate;A20;1.c4 e5 2.g3 Nf6 3.Bg2 h6 4.Nc3 Bb4 5.e4 Nc6 6.Nge2 Bc5 7.h3 d6 8.d3 a5
2024;Nakamura;2802;Carlsen;2832;Empate;C67;1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.0-0 Nxe4 5.d4 Nd6 6.dxe5 Nxb5 7.a4 Nbd4 8.Nxd4 d5
2024;Carlsen;2832;Sarana;2717;Empate;D00;1.d4 d5 2.Bf4 Nf6 3.e3 c5 4.c3 Nc6 5.Nd2 e6 6.g3 Bd6 7.Bxd6 Qxd6 8.f4 a5
2024;Carlsen;2832;Sarana;2717;Vitoria;C44;1.Nf3 d5 2.g3 g6 3.Bg2 Bg7 4.0-0 e5 5.d3 Nc6 6.e4 Nge7 7.exd5 Nxd5 8.Nc3 Nb6
2024;Carlsen;2832;Andreikin;2729;Vitoria;A05;1.Nf3 Nf6 2.g3 b5 3.e3 a6 4.Bg2 Bb7 5.0-0 e6 6.b3 Be7 7.c4 bxc4 8.bxc4 c5
2024;Carlsen;2831;Shimanov;2593;Vitoria;A42;1.c4 g6 2.e4 Bg7 3.d4 d6 4.Nf3 e5 5.Nc3 Nc6 6.Bg5 f6 7.Be3 Nh6 8.dxe5 dxe5
2024;Bok;2593;Carlsen;2831;Empate;E32;1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 d6 5.e3 0-0 6.Bd3 c5 7.dxc5 dxc5 8.Nf3 Nc6
2024;Carlsen;2832;Erigaisi;2778;Vitoria;E04;1.d4 Nf6 2.c4 e6 3.Nf3 d5 4.g3 dxc4 5.Bg2 a6 6.Ne5 Bb4+ 7.Nc3 Nd5 8.0-0 Nxc3
2024;Carlsen;2832;Erigaisi;2778;Vitoria;C42;1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.Qe2 Qe7 6.g3 Nc6 7.Bg2 Bg4 8.d3 Nd4
2024;Erigaisi;2778;Carlsen;2832;Empate;D11;1.d4 d5 2.Nf3 Bf5 3.c4 e6 4.Nc3 c6 5.Bf4 Bd6 6.Bxd6 Qxd6 7.Qb3 Qc7 8.Nh4 Bg6
2024;Carlsen;2832;Erigaisi;2778;Vitoria;B40;1.e4 e6 2.Nf3 d5 3.e5 c5 4.c3 Nc6 5.g3 f6 6.exf6 Nxf6 7.Bg2 Bd6 8.0-0 0-0
2024;Carlsen;2832;Erigaisi;2778;Derrota;C01;1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.h3 d5 6.d3 Nf6 7.d4 Nc6 8.Bb5 Bd6
2024;Erigaisi;2778;Carlsen;2832;Vitoria;A15;1.Nf3 Nf6 2.c4 b6 3.b3 g6 4.Bb2 Bg7 5.g3 Bb7 6.Bg2 0-0 7.0-0 e6 8.d4 Na6
2024;Carlsen;2832;Erigaisi;2778;Vitoria;B40;1.e4 e6 2.Nf3 d5 3.e5 c5 4.c3 Nc6 5.g3 f6 6.exf6 Nxf6 7.d4 Bd6 8.Bg2 0-0
2024;Erigaisi;2778;Carlsen;2832;Vitoria;D37;1.d4 Nf6 2.c4 e6 3.Nf3 d5 4.Nc3 a6 5.cxd5 exd5 6.Bf4 Bd6 7.Bxd6 Qxd6 8.e3 0-0
2024;Erigaisi;2778;Carlsen;2832;Vitoria;B08;1.e4 g6 2.d4 d6 3.Nc3 c6 4.Nf3 Bg7 5.Be3 Nf6 6.Qd2 b5 7.Bd3 0-0 8.Bh6 Bg4
2024;Carlsen;2832;Erigaisi;2778;Empate;A05;1.Nf3 Nf6 2.b3 d6 3.Bb2 e5 4.c4 Be7 5.Nc3 0-0 6.g3 c5 7.Bg2 Nc6 8.0-0 h6
2024;Carlsen;2832;Erigaisi;2778;Derrota;C02;1.d4 e6 2.e4 d5 3.e5 c5 4.c3 Nc6 5.Nf3 Bd7 6.Be2 Nge7 7.Na3 Ng6 8.0-0 f6
2024;Erigaisi;2778;Carlsen;2832;Derrota;B40;1.e4 c5 2.Nf3 e6 3.Nc3 a6 4.g3 b5 5.Bg2 Bb7 6.d3 d6 7.0-0 Be7 8.Re1 Nd7
2024;Carlsen;2832;Erigaisi;2778;Derrota;A13;1.d4 Nf6 2.c4 e6 3.Nf3 d5 4.e3 Be7 5.b3 0-0 6.Bb2 b6 7.Nc3 Bb7 8.cxd5 Nxd5
2024;Erigaisi;2778;Carlsen;2832;Vitoria;A15;1.Nf3 Nf6 2.b3 g6 3.Bb2 Bg7 4.g3 b6 5.Bg2 Bb7 6.0-0 0-0 7.c4 e6 8.d4 Na6
2024;Carlsen;2832;Erigaisi;2778;Derrota;D02;1.d4 d5 2.Bf4 Nf6 3.e3 e6 4.Nf3 c5 5.Nbd2 Nc6 6.h4 Qb6 7.dxc5 Qxb2 8.Rb1 Qa3
2024;Erigaisi;2778;Carlsen;2832;Vitoria;D02;1.d4 d5 2.Nf3 Nf6 3.Bf4 Bf5 4.e3 e6 5.Bd3 Bd6 6.Nc3 Nc6 7.Ne5 Ne7 8.g4 Bxd3
2024;Carlsen;2832;Erigaisi;2778;Vitoria;B40;1.e4 e6 2.d4 d5 3.Nc3 Nf6 4.Bd3 c5 5.Nf3 cxd4 6.Nxd4 Nc6 7.Nxc6 bxc6 8.0-0 Be7
2024;Erigaisi;2778;Carlsen;2832;Derrota;A30;1.c4 b6 2.Nf3 Bb7 3.g3 g6 4.Bg2 Bg7 5.0-0 c5 6.Nc3 Nc6 7.e3 Nf6 8.d4 cxd4
2024;Erigaisi;2778;Carlsen;2832;Derrota;D53;1.d4 Nf6 2.c4 e6 3.Bg5 h6 4.Bh4 Be7 5.Nc3 d5 6.e3 dxc4 7.Bxc4 c5 8.Nf3 cxd4
2024;Carlsen;2832;Erigaisi;2778;Vitoria;C42;1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.d4 d5 6.Bd3 Bd6 7.c4 c6 8.0-0 0-0
2024;Erigaisi;2778;Carlsen;2832;Derrota;D31;1.d4 d5 2.c4 e6 3.Nc3 a6 4.cxd5 exd5 5.Nf3 h6 6.Bf4 Nf6 7.e3 Bd6 8.Bxd6 Qxd6
2024;Duda;2733;Carlsen;2832;Vitoria;C10;1.e4 e6 2.d4 d5 3.Nc3 h6 4.Nf3 Nf6 5.Bd3 c5 6.exd5 exd5 7.0-0 c4 8.Re1+ Be7
2024;Carlsen;2832;Mamedyarov;2733;Vitoria;B28;1.e4 c5 2.Nf3 a6 3.c3 d5 4.exd5 Qxd5 5.d4 e6 6.Be2 Nf6 7.0-0 Be7 8.c4 Qc6
2024;Carlsen;2832;Nakamura;2802;Vitoria;A06;1.Nf3 d5 2.b3 c5 3.e3 Nc6 4.Bb5 f6 5.Nc3 e5 6.Bxc6+ bxc6 7.Ba3 Ba6 8.Na4 Qa5
2024;Carlsen;2832;Deac;2680;Derrota;C42;1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.d3 Nf6 6.d4 g6 7.Bb5+ c6 8.Bd3 Bg7
2024;Carlsen;2832;Oparin;2662;Vitoria;A05;1.Nf3 Nf6 2.g3 b5 3.e3 a6 4.Bg2 Bb7 5.0-0 c5 6.b3 e6 7.c4 Be7 8.Nc3 0-0
2024;Erigaisi;2778;Carlsen;2832;Derrota;E73;1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Be2 e5 6.dxe5 dxe5 7.Qxd8+ Kxd8 8.f4 Be6
2024;Carlsen;2832;Erigaisi;2778;Vitoria;C11;1.e4 e6 2.d4 d5 3.Nc3 Nf6 4.e5 Nfd7 5.Nce2 c5 6.c3 Nc6 7.Nf3 Be7 8.a3 a5
2024;Carlsen;2832;Sindarov;2677;Vitoria;B40;1.e4 c5 2.Nf3 e6 3.b3 a6 4.Bb2 d5 5.d3 Nc6 6.Nbd2 Nf6 7.g3 Be7 8.Bg2 0-0
2024;Carlsen;2832;Sarana;2717;Vitoria;B30;1.e4 c5 2.Bc4 Nc6 3.Nf3 e6 4.0-0 d6 5.Re1 Nf6 6.Bb3 Be7 7.c3 0-0 8.d4 b5
2024;Erigaisi;2778;Carlsen;2832;Vitoria;C66;1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.d3 d6 5.0-0 Be7 6.d4 0-0 7.d5 a6 8.Be2 Nb8
2024;Carlsen;2832;Ding;2745;Vitoria;C84;1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.0-0 Be7 6.d3 b5 7.Bb3 d6 8.a4 Bd7
2024;Andreikin;2729;Carlsen;2832;Vitoria;A05;1.Nf3 Nf6 2.g3 b5 3.Na3 a6 4.c4 e6 5.b3 Bb7 6.Bg2 bxc4 7.Nxc4 Be7 8.0-0 0-0
2024;Carlsen;2832;Erigaisi;2778;Vitoria;E21;1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3 Bb4 5.Qc2 Bb7 6.a3 Bxc3+ 7.Qxc3 d6 8.g3 c5
2024;Carlsen;2832;Mamedyarov;2733;Vitoria;C81;1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.0-0 Nxe4 6.d4 b5 7.Bb3 d5 8.dxe5 Be6
2024;Aravindh;2703;Carlsen;2832;Vitoria;A47;1.Nf3 Nf6 2.d4 b6 3.e3 Bb7 4.Bd3 c5 5.0-0 g6 6.c4 cxd4 7.exd4 Bg7 8.d5 0-0
2024;Carlsen;2832;Oparin;2662;Vitoria;B30;1.e4 c5 2.Nf3 Nc6 3.Bb5 e5 4.0-0 Bd6 5.Bxc6 dxc6 6.d3 Nf6 7.Nbd2 Qe7 8.b3 Nd7
2024;Firouzja;2744;Carlsen;2832;Empate;B41;1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.c4 Nf6 6.Nc3 Qc7 7.a3 b6 8.Be3 Bb7
2024;Carlsen;2832;Rapport;2715;Vitoria;D11;1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.g3 Bg4 5.Bg2 e6 6.Qb3 Qb6 7.Nc3 Be7 8.c5 Qxb3
2024;Rapport;2715;Carlsen;2832;Empate;B08;1.e4 g6 2.d4 d6 3.Nf3 Nf6 4.Nc3 Bg7 5.Be2 0-0 6.0-0 e6 7.Bf4 Nc6 8.Re1 a6
2024;Carlsen;2832;Anton Guijarro;2665;Derrota;C06;1.e4 c6 2.Nf3 d5 3.d3 e6 4.Nbd2 Nf6 5.e5 Nfd7 6.d4 c5 7.c3 Nc6 8.Bd3 a5
2024;Andreikin;2729;Carlsen;2832;Empate;A46;1.d4 Nf6 2.Nf3 b6 3.Bg5 e6 4.Nbd2 h6 5.Bh4 Bb7 6.c3 c5 7.e3 cxd4 8.cxd4 Be7
2024;Carlsen;2832;Erigaisi;2778;Vitoria;C77;1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.d3 d6 6.c3 g6 7.0-0 Bg7 8.Re1 0-0
2024;Carlsen;2832;Rapport;2715;Derrota;B13;1.e4 c6 2.d4 d5 3.exd5 cxd5 4.Bd3 Nf6 5.h3 Nc6 6.c3 e5 7.dxe5 Nxe5 8.Qe2 Ne4
2024;Nepomniachtchi;2770;Carlsen;2832;Empate;A50;1.d4 Nf6 2.c4 b6 3.f3 Nc6 4.Nc3 e5 5.d5 Ne7 6.e4 Ng6 7.Be3 Bc5 8.Qd2 d6
2024;Carlsen;2832;Nepomniachtchi;2770;Derrota;E06;1.d4 Nf6 2.c4 e6 3.Nf3 d5 4.g3 Be7 5.Bg2 0-0 6.Qc2 c5 7.dxc5 Qa5+ 8.Nc3 dxc4
2024;Carlsen;2832;Nepomniachtchi;2770;Empate;E05;1.d4 Nf6 2.c4 e6 3.Nf3 d5 4.g3 Be7 5.Bg2 0-0 6.0-0 dxc4 7.Qc2 a6 8.a4 Bd7
2024;Carlsen;2832;So;2757;Vitoria;C54;1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.0-0 Nf6 5.d3 d6 6.c3 a5 7.Re1 0-0 8.h3 h6
2024;So;2757;Carlsen;2832;Empate;E37;1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 d5 5.a3 Bxc3+ 6.Qxc3 Ne4 7.Qc2 c5 8.dxc5 Nc6
2024;Carlsen;2832;So;2757;Empate;D02;1.d4 Nf6 2.Nf3 d5 3.a3 Bf5 4.c4 c6 5.Nc3 dxc4 6.e3 b5 7.a4 b4 8.Ne2 Nbd7
2024;Carlsen;2832;Nepomniachtchi;2770;Vitoria;B92;1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Be2 g6 7.g4 Bg7 8.g5 Nh5
2024;Carlsen;2832;Nepomniachtchi;2770;Vitoria;B86;1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bc4 e6 7.a4 Qc7 8.Qe2 Be7
2024;Nepomniachtchi;2770;Carlsen;2832;Vitoria;A29;1.c4 e5 2.Nc3 Nf6 3.Nf3 Nc6 4.g3 d5 5.cxd5 Nxd5 6.Bg2 Bc5 7.Qc2 Nf6 8.a3 Nd4
2024;Carlsen;2832;Dubov;2701;Vitoria;C77;1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.d3 b5 6.Bb3 Bc5 7.c3 d6 8.0-0 Rb8
2024;Carlsen;2832;Deac;2683;Empate;C47;1.e4 e5 2.Nf3 Nf6 3.Nc3 Nc6 4.d4 exd4 5.Nxd4 Bb4 6.Nxc6 bxc6 7.Bd3 0-0 8.0-0 d5
2024;Carlsen;2832;Caruana;2796;Vitoria;B31;1.e4 c5 2.Nf3 Nc6 3.Bb5 Nf6 4.Nc3 g6 5.0-0 Bg7 6.Re1 0-0 7.h3 d6 8.Bxc6 bxc6
2024;Carlsen;2832;Eljanov;2672;Vitoria;D02;1.Nf3 d5 2.g3 Nc6 3.d4 Bf5 4.Nh4 Be4 5.f3 Bg6 6.c4 e6 7.e3 Bb4+ 8.Nc3 Nge7
2024;Firouzja;2744;Carlsen;2832;Vitoria;B06;1.e4 d6 2.d4 g6 3.Nc3 c6 4.f4 d5 5.e5 h5 6.Be3 Nh6 7.h3 Nf5 8.Bf2 h4
2024;Carlsen;2832;Vachier Lagrave;2718;Vitoria;A49;1.d4 Nf6 2.Nf3 g6 3.c4 Bg7 4.g3 c6 5.Bg2 d5 6.b3 0-0 7.0-0 dxc4 8.bxc4 c5
2024;Carlsen;2832;Vachier Lagrave;2718;Derrota;B52;1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Qxd7 5.d4 cxd4 6.Qxd4 Nc6 7.Qd3 g6 8.c4 Bg7
2024;Vachier Lagrave;2718;Carlsen;2832;Vitoria;B28;1.e4 c5 2.Nf3 a6 3.c3 e6 4.d4 d5 5.e5 Bd7 6.Be2 Bb5 7.0-0 Bxe2 8.Qxe2 Nc6
2024;Carlsen;2832;Vachier Lagrave;2718;Derrota;B50;1.e4 c5 2.Nf3 d6 3.Bc4 Nf6 4.d3 a6 5.a4 e6 6.Bb3 b6 7.0-0 Bb7 8.Re1 Be7
2024;Vachier Lagrave;2718;Carlsen;2832;Derrota;C88;1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.0-0 Be7 6.Re1 b5 7.Bb3 0-0 8.h3 Bb7
2024;Carlsen;2832;Sindarov;2674;Vitoria;C55;1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d3 h6 5.a4 d6 6.c3 g5 7.b4 Bg7 8.0-0 0-0
2024;Carlsen;2832;Sarana;2717;Vitoria;A07;1.Nf3 d5 2.g3 g6 3.Bg2 Bg7 4.0-0 e5 5.d3 Nc6 6.e4 dxe4 7.dxe4 Qxd1 8.Rxd1 Bg4
